Time,Node,State,Running jobs,Expected jobs
574546,Syn_16,free,none,none
574546,Syn_17,free,none,none
574546,Syn_25,free,none,none
574546,Syn_26,free,none,none
574546,Syn_27,free,none,none
574546,Syn_28,free,none,none
574546,Syn_29,free,none,none
574546,Syn_3,free,none,none
574546,Syn_16,allocated,85,none
574546,Syn_17,allocated,85,none
574546,Syn_25,allocated,85,none
574546,Syn_26,allocated,85,none
574546,Syn_27,allocated,85,none
574546,Syn_28,allocated,85,none
574546,Syn_29,allocated,85,none
574546,Syn_3,allocated,85,none
575376,Syn_0,free,none,none
575376,Syn_1,free,none,none
575376,Syn_10,free,none,none
575376,Syn_11,free,none,none
575376,Syn_30,free,none,none
575376,Syn_31,free,none,none
575376,Syn_4,free,none,none
575376,Syn_5,free,none,none
575376,Syn_0,allocated,86,none
575376,Syn_1,allocated,86,none
575376,Syn_10,allocated,86,none
575376,Syn_11,allocated,86,none
575376,Syn_30,allocated,86,none
575376,Syn_31,allocated,86,none
575376,Syn_4,allocated,86,none
575376,Syn_5,allocated,86,none
576410,Syn_12,free,none,none
576410,Syn_13,free,none,none
576410,Syn_14,free,none,none
576410,Syn_15,free,none,none
576410,Syn_18,free,none,none
576410,Syn_19,free,none,none
576410,Syn_2,free,none,none
576410,Syn_20,free,none,none
576410,Syn_12,allocated,87,none
576410,Syn_13,allocated,87,none
576410,Syn_14,allocated,87,none
576410,Syn_15,allocated,87,none
576410,Syn_18,allocated,87,none
576410,Syn_19,allocated,87,none
576410,Syn_2,allocated,87,none
576410,Syn_20,allocated,87,none
603824,Syn_21,free,none,none
603824,Syn_22,free,none,none
603824,Syn_23,free,none,none
603824,Syn_24,free,none,none
603824,Syn_6,free,none,none
603824,Syn_7,free,none,none
603824,Syn_8,free,none,none
603824,Syn_9,free,none,none
603824,Syn_21,allocated,88,none
603824,Syn_22,allocated,88,none
603824,Syn_23,allocated,88,none
603824,Syn_24,allocated,88,none
603824,Syn_6,allocated,88,none
603824,Syn_7,allocated,88,none
603824,Syn_8,allocated,88,none
603824,Syn_9,allocated,88,none
610511,Syn_16,free,none,none
610511,Syn_17,free,none,none
610511,Syn_25,free,none,none
610511,Syn_26,free,none,none
610511,Syn_27,free,none,none
610511,Syn_28,free,none,none
610511,Syn_29,free,none,none
610511,Syn_3,free,none,none
610511,Syn_16,allocated,89,none
610511,Syn_17,allocated,89,none
610511,Syn_25,allocated,89,none
610511,Syn_26,allocated,89,none
610511,Syn_27,allocated,89,none
610511,Syn_28,allocated,89,none
610511,Syn_29,allocated,89,none
610511,Syn_3,allocated,89,none
612630,Syn_12,free,none,none
612630,Syn_13,free,none,none
612630,Syn_14,free,none,none
612630,Syn_15,free,none,none
612630,Syn_18,free,none,none
612630,Syn_19,free,none,none
612630,Syn_2,free,none,none
612630,Syn_20,free,none,none
612630,Syn_12,allocated,90,none
612730,Syn_12,free,none,none
612730,Syn_12,allocated,91,none
612730,Syn_13,allocated,91,none
612730,Syn_14,allocated,91,none
612730,Syn_15,allocated,91,none
612730,Syn_18,allocated,91,none
612730,Syn_19,allocated,91,none
612730,Syn_2,allocated,91,none
612730,Syn_20,allocated,91,none
613149,Syn_0,free,none,none
613149,Syn_1,free,none,none
613149,Syn_10,free,none,none
613149,Syn_11,free,none,none
613149,Syn_30,free,none,none
613149,Syn_31,free,none,none
613149,Syn_4,free,none,none
613149,Syn_5,free,none,none
613149,Syn_0,allocated,92,none
613149,Syn_1,allocated,92,none
613149,Syn_10,allocated,92,none
613149,Syn_11,allocated,92,none
613149,Syn_30,allocated,92,none
613149,Syn_31,allocated,92,none
613149,Syn_4,allocated,92,none
613149,Syn_5,allocated,92,none
640036,Syn_21,free,none,none
640036,Syn_22,free,none,none
640036,Syn_23,free,none,none
640036,Syn_24,free,none,none
640036,Syn_6,free,none,none
640036,Syn_7,free,none,none
640036,Syn_8,free,none,none
640036,Syn_9,free,none,none
640036,Syn_21,allocated,93,none
640036,Syn_22,allocated,93,none
640036,Syn_23,allocated,93,none
640036,Syn_24,allocated,93,none
640080,Syn_6,allocated,94,none
640080,Syn_7,allocated,94,none
640080,Syn_8,allocated,94,none
640080,Syn_9,allocated,94,none
647360,Syn_16,free,none,none
647360,Syn_17,free,none,none
647360,Syn_25,free,none,none
647360,Syn_26,free,none,none
647360,Syn_27,free,none,none
647360,Syn_28,free,none,none
647360,Syn_29,free,none,none
647360,Syn_3,free,none,none
647360,Syn_16,allocated,95,none
647460,Syn_16,free,none,none
647460,Syn_16,allocated,96,none
647460,Syn_17,allocated,96,none
647460,Syn_25,allocated,96,none
647460,Syn_26,allocated,96,none
647460,Syn_27,allocated,96,none
647460,Syn_28,allocated,96,none
647460,Syn_29,allocated,96,none
647460,Syn_3,allocated,96,none
649805,Syn_0,free,none,none
649805,Syn_1,free,none,none
649805,Syn_10,free,none,none
649805,Syn_11,free,none,none
649805,Syn_30,free,none,none
649805,Syn_31,free,none,none
649805,Syn_4,free,none,none
649805,Syn_5,free,none,none
649805,Syn_0,allocated,97,none
649805,Syn_1,allocated,97,none
649805,Syn_10,allocated,97,none
649805,Syn_11,allocated,97,none
649805,Syn_30,allocated,97,none
649805,Syn_31,allocated,97,none
649805,Syn_4,allocated,97,none
649805,Syn_5,allocated,97,none
651823,Syn_12,free,none,none
651823,Syn_13,free,none,none
651823,Syn_14,free,none,none
651823,Syn_15,free,none,none
651823,Syn_18,free,none,none
651823,Syn_19,free,none,none
651823,Syn_2,free,none,none
651823,Syn_20,free,none,none
651823,Syn_12,allocated,98,none
651823,Syn_13,allocated,98,none
651823,Syn_14,allocated,98,none
651823,Syn_15,allocated,98,none
651840,Syn_18,allocated,99,none
651840,Syn_19,allocated,99,none
667978,Syn_21,free,none,none
667978,Syn_22,free,none,none
667978,Syn_23,free,none,none
667978,Syn_24,free,none,none
669332,Syn_6,free,none,none
669332,Syn_7,free,none,none
669332,Syn_8,free,none,none
669332,Syn_9,free,none,none
669332,Syn_2,allocated,100,none
669332,Syn_20,allocated,100,none
669332,Syn_21,allocated,100,none
669332,Syn_22,allocated,100,none
669332,Syn_23,allocated,100,none
669332,Syn_24,allocated,100,none
669332,Syn_6,allocated,100,none
669332,Syn_7,allocated,100,none
673422,Syn_18,free,none,none
673422,Syn_19,free,none,none
676805,Syn_12,free,none,none
676805,Syn_13,free,none,none
676805,Syn_14,free,none,none
676805,Syn_15,free,none,none
676805,Syn_12,allocated,101,none
676805,Syn_13,allocated,101,none
676805,Syn_14,allocated,101,none
676805,Syn_15,allocated,101,none
676805,Syn_18,allocated,101,none
676805,Syn_19,allocated,101,none
676805,Syn_8,allocated,101,none
676805,Syn_9,allocated,101,none
684485,Syn_16,free,none,none
684485,Syn_17,free,none,none
684485,Syn_25,free,none,none
684485,Syn_26,free,none,none
684485,Syn_27,free,none,none
684485,Syn_28,free,none,none
684485,Syn_29,free,none,none
684485,Syn_3,free,none,none
684485,Syn_16,allocated,102,none
684485,Syn_17,allocated,102,none
684485,Syn_25,allocated,102,none
684485,Syn_26,allocated,102,none
684485,Syn_27,allocated,102,none
684485,Syn_28,allocated,102,none
684485,Syn_29,allocated,102,none
684485,Syn_3,allocated,102,none
685899,Syn_0,free,none,none
685899,Syn_1,free,none,none
685899,Syn_10,free,none,none
685899,Syn_11,free,none,none
685899,Syn_30,free,none,none
685899,Syn_31,free,none,none
685899,Syn_4,free,none,none
685899,Syn_5,free,none,none
685899,Syn_0,allocated,103,none
685899,Syn_1,allocated,103,none
702923,Syn_0,free,none,none
702923,Syn_1,free,none,none
702923,Syn_0,allocated,104,none
702923,Syn_1,allocated,104,none
702923,Syn_10,allocated,104,none
702923,Syn_11,allocated,104,none
702923,Syn_30,allocated,104,none
702923,Syn_31,allocated,104,none
702923,Syn_4,allocated,104,none
702923,Syn_5,allocated,104,none
706027,Syn_2,free,none,none
706027,Syn_20,free,none,none
706027,Syn_21,free,none,none
706027,Syn_22,free,none,none
706027,Syn_23,free,none,none
706027,Syn_24,free,none,none
706027,Syn_6,free,none,none
706027,Syn_7,free,none,none
706027,Syn_2,allocated,105,none
706027,Syn_20,allocated,105,none
706027,Syn_21,allocated,105,none
706027,Syn_22,allocated,105,none
706027,Syn_23,allocated,105,none
706027,Syn_24,allocated,105,none
706027,Syn_6,allocated,105,none
706027,Syn_7,allocated,105,none
713491,Syn_12,free,none,none
713491,Syn_13,free,none,none
713491,Syn_14,free,none,none
713491,Syn_15,free,none,none
713491,Syn_18,free,none,none
713491,Syn_19,free,none,none
713491,Syn_8,free,none,none
713491,Syn_9,free,none,none
713491,Syn_12,allocated,106,none
713491,Syn_13,allocated,106,none
713491,Syn_14,allocated,106,none
713491,Syn_15,allocated,106,none
713511,Syn_18,allocated,107,none
713511,Syn_19,allocated,107,none
720122,Syn_16,free,none,none
720122,Syn_17,free,none,none
720122,Syn_25,free,none,none
720122,Syn_26,free,none,none
720122,Syn_27,free,none,none
720122,Syn_28,free,none,none
720122,Syn_29,free,none,none
720122,Syn_3,free,none,none
720122,Syn_16,allocated,108,none
720122,Syn_17,allocated,108,none
720122,Syn_25,allocated,108,none
720122,Syn_26,allocated,108,none
720122,Syn_27,allocated,108,none
720122,Syn_28,allocated,108,none
720122,Syn_29,allocated,108,none
720122,Syn_3,allocated,108,none
720171,Syn_8,allocated,109,none
720171,Syn_9,allocated,109,none
732720,Syn_18,free,none,none
732720,Syn_19,free,none,none
735208,Syn_8,free,none,none
735208,Syn_9,free,none,none
735208,Syn_18,allocated,110,none
735208,Syn_19,allocated,110,none
735208,Syn_8,allocated,110,none
735208,Syn_9,allocated,110,none
739008,Syn_0,free,none,none
739008,Syn_1,free,none,none
739008,Syn_10,free,none,none
739008,Syn_11,free,none,none
739008,Syn_30,free,none,none
739008,Syn_31,free,none,none
739008,Syn_4,free,none,none
739008,Syn_5,free,none,none
739008,Syn_0,allocated,111,none
739008,Syn_1,allocated,111,none
739008,Syn_10,allocated,111,none
739008,Syn_11,allocated,111,none
739020,Syn_30,allocated,112,none
739020,Syn_31,allocated,112,none
739020,Syn_4,allocated,112,none
739020,Syn_5,allocated,112,none
741575,Syn_2,free,none,none
741575,Syn_20,free,none,none
741575,Syn_21,free,none,none
741575,Syn_22,free,none,none
741575,Syn_23,free,none,none
741575,Syn_24,free,none,none
741575,Syn_6,free,none,none
741575,Syn_7,free,none,none
741575,Syn_2,allocated,113,none
741575,Syn_20,allocated,113,none
741575,Syn_21,allocated,113,none
741575,Syn_22,allocated,113,none
741575,Syn_23,allocated,113,none
741575,Syn_24,allocated,113,none
741575,Syn_6,allocated,113,none
741575,Syn_7,allocated,113,none
744173,Syn_12,free,none,none
744173,Syn_13,free,none,none
744173,Syn_14,free,none,none
744173,Syn_15,free,none,none
755907,Syn_16,free,none,none
755907,Syn_17,free,none,none
755907,Syn_25,free,none,none
755907,Syn_26,free,none,none
755907,Syn_27,free,none,none
755907,Syn_28,free,none,none
755907,Syn_29,free,none,none
755907,Syn_3,free,none,none
755907,Syn_12,allocated,114,none
755907,Syn_13,allocated,114,none
755907,Syn_14,allocated,114,none
755907,Syn_15,allocated,114,none
755907,Syn_16,allocated,114,none
755907,Syn_17,allocated,114,none
755907,Syn_25,allocated,114,none
755907,Syn_26,allocated,114,none
764781,Syn_18,free,none,none
764781,Syn_19,free,none,none
764781,Syn_8,free,none,none
764781,Syn_9,free,none,none
764781,Syn_18,allocated,115,none
764781,Syn_19,allocated,115,none
764781,Syn_27,allocated,115,none
764781,Syn_28,allocated,115,none
764781,Syn_29,allocated,115,none
764781,Syn_3,allocated,115,none
764781,Syn_8,allocated,115,none
764781,Syn_9,allocated,115,none
767447,Syn_30,free,none,none
767447,Syn_31,free,none,none
767447,Syn_4,free,none,none
767447,Syn_5,free,none,none
767447,Syn_30,allocated,116,none
767447,Syn_31,allocated,116,none
767447,Syn_4,allocated,116,none
767447,Syn_5,allocated,116,none
767475,Syn_0,free,none,none
767475,Syn_1,free,none,none
767475,Syn_10,free,none,none
767475,Syn_11,free,none,none
767475,Syn_0,allocated,117,none
767475,Syn_1,allocated,117,none
767475,Syn_10,allocated,117,none
767475,Syn_11,allocated,117,none
778315,Syn_2,free,none,none
778315,Syn_20,free,none,none
778315,Syn_21,free,none,none
778315,Syn_22,free,none,none
778315,Syn_23,free,none,none
778315,Syn_24,free,none,none
778315,Syn_6,free,none,none
778315,Syn_7,free,none,none
778315,Syn_2,allocated,118,none
778415,Syn_2,free,none,none
778415,Syn_2,allocated,119,none
778415,Syn_20,allocated,119,none
778415,Syn_21,allocated,119,none
778415,Syn_22,allocated,119,none
778415,Syn_23,allocated,119,none
778415,Syn_24,allocated,119,none
778415,Syn_6,allocated,119,none
778415,Syn_7,allocated,119,none
793004,Syn_12,free,none,none
793004,Syn_13,free,none,none
793004,Syn_14,free,none,none
793004,Syn_15,free,none,none
793004,Syn_16,free,none,none
793004,Syn_17,free,none,none
793004,Syn_25,free,none,none
793004,Syn_26,free,none,none
793004,Syn_12,allocated,120,none
793004,Syn_13,allocated,120,none
793004,Syn_14,allocated,120,none
793004,Syn_15,allocated,120,none
793004,Syn_16,allocated,120,none
793004,Syn_17,allocated,120,none
793004,Syn_25,allocated,120,none
793004,Syn_26,allocated,120,none
794252,Syn_0,free,none,none
794252,Syn_1,free,none,none
794252,Syn_10,free,none,none
794252,Syn_11,free,none,none
796686,Syn_30,free,none,none
796686,Syn_31,free,none,none
796686,Syn_4,free,none,none
796686,Syn_5,free,none,none
796686,Syn_0,allocated,121,none
796686,Syn_1,allocated,121,none
796686,Syn_10,allocated,121,none
796686,Syn_11,allocated,121,none
796686,Syn_30,allocated,121,none
796686,Syn_31,allocated,121,none
796686,Syn_4,allocated,121,none
796686,Syn_5,allocated,121,none
801797,Syn_18,free,none,none
801797,Syn_19,free,none,none
801797,Syn_27,free,none,none
801797,Syn_28,free,none,none
801797,Syn_29,free,none,none
801797,Syn_3,free,none,none
801797,Syn_8,free,none,none
801797,Syn_9,free,none,none
801797,Syn_18,allocated,122,none
801797,Syn_19,allocated,122,none
801797,Syn_27,allocated,122,none
801797,Syn_28,allocated,122,none
801797,Syn_29,allocated,122,none
801797,Syn_3,allocated,122,none
801797,Syn_8,allocated,122,none
801797,Syn_9,allocated,122,none
814495,Syn_2,free,none,none
814495,Syn_20,free,none,none
814495,Syn_21,free,none,none
814495,Syn_22,free,none,none
814495,Syn_23,free,none,none
814495,Syn_24,free,none,none
814495,Syn_6,free,none,none
814495,Syn_7,free,none,none
814495,Syn_2,allocated,123,none
814751,Syn_2,free,none,none
814751,Syn_2,allocated,124,none
814751,Syn_20,allocated,124,none
814751,Syn_21,allocated,124,none
814751,Syn_22,allocated,124,none
814751,Syn_23,allocated,124,none
814751,Syn_24,allocated,124,none
814751,Syn_6,allocated,124,none
814751,Syn_7,allocated,124,none
831090,Syn_12,free,none,none
831090,Syn_13,free,none,none
831090,Syn_14,free,none,none
831090,Syn_15,free,none,none
831090,Syn_16,free,none,none
831090,Syn_17,free,none,none
831090,Syn_25,free,none,none
831090,Syn_26,free,none,none
831090,Syn_12,allocated,125,none
831090,Syn_13,allocated,125,none
831090,Syn_14,allocated,125,none
831090,Syn_15,allocated,125,none
832946,Syn_0,free,none,none
832946,Syn_1,free,none,none
832946,Syn_10,free,none,none
832946,Syn_11,free,none,none
832946,Syn_30,free,none,none
832946,Syn_31,free,none,none
832946,Syn_4,free,none,none
832946,Syn_5,free,none,none
832946,Syn_0,allocated,126,none
832946,Syn_1,allocated,126,none
832946,Syn_10,allocated,126,none
832946,Syn_11,allocated,126,none
832946,Syn_16,allocated,126,none
832946,Syn_17,allocated,126,none
832946,Syn_25,allocated,126,none
832946,Syn_26,allocated,126,none
832956,Syn_30,allocated,127,none
832956,Syn_31,allocated,127,none
837422,Syn_18,free,none,none
837422,Syn_19,free,none,none
837422,Syn_27,free,none,none
837422,Syn_28,free,none,none
837422,Syn_29,free,none,none
837422,Syn_3,free,none,none
837422,Syn_8,free,none,none
837422,Syn_9,free,none,none
837422,Syn_18,allocated,128,none
837422,Syn_19,allocated,128,none
837422,Syn_27,allocated,128,none
837422,Syn_28,allocated,128,none
837422,Syn_29,allocated,128,none
837422,Syn_3,allocated,128,none
837422,Syn_4,allocated,128,none
837422,Syn_5,allocated,128,none
851828,Syn_30,free,none,none
851828,Syn_31,free,none,none
852115,Syn_2,free,none,none
852115,Syn_20,free,none,none
852115,Syn_21,free,none,none
852115,Syn_22,free,none,none
852115,Syn_23,free,none,none
852115,Syn_24,free,none,none
852115,Syn_6,free,none,none
852115,Syn_7,free,none,none
852115,Syn_2,allocated,129,none
852115,Syn_20,allocated,129,none
852115,Syn_21,allocated,129,none
852115,Syn_22,allocated,129,none
852115,Syn_23,allocated,129,none
852115,Syn_24,allocated,129,none
852115,Syn_30,allocated,129,none
852115,Syn_31,allocated,129,none
859915,Syn_12,free,none,none
859915,Syn_13,free,none,none
859915,Syn_14,free,none,none
859915,Syn_15,free,none,none
859915,Syn_12,allocated,130,none
859915,Syn_13,allocated,130,none
859915,Syn_14,allocated,130,none
859915,Syn_15,allocated,130,none
859915,Syn_6,allocated,130,none
859915,Syn_7,allocated,130,none
859915,Syn_8,allocated,130,none
859915,Syn_9,allocated,130,none
870651,Syn_0,free,none,none
870651,Syn_1,free,none,none
870651,Syn_10,free,none,none
870651,Syn_11,free,none,none
870651,Syn_16,free,none,none
870651,Syn_17,free,none,none
870651,Syn_25,free,none,none
870651,Syn_26,free,none,none
870651,Syn_0,allocated,131,none
870651,Syn_1,allocated,131,none
870651,Syn_10,allocated,131,none
870651,Syn_11,allocated,131,none
870651,Syn_16,allocated,131,none
870651,Syn_17,allocated,131,none
870651,Syn_25,allocated,131,none
870651,Syn_26,allocated,131,none
873268,Syn_18,free,none,none
873268,Syn_19,free,none,none
873268,Syn_27,free,none,none
873268,Syn_28,free,none,none
873268,Syn_29,free,none,none
873268,Syn_3,free,none,none
873268,Syn_4,free,none,none
873268,Syn_5,free,none,none
873268,Syn_18,allocated,132,none
873268,Syn_19,allocated,132,none
873268,Syn_27,allocated,132,none
873268,Syn_28,allocated,132,none
889149,Syn_2,free,none,none
889149,Syn_20,free,none,none
889149,Syn_21,free,none,none
889149,Syn_22,free,none,none
889149,Syn_23,free,none,none
889149,Syn_24,free,none,none
889149,Syn_30,free,none,none
889149,Syn_31,free,none,none
889149,Syn_2,allocated,133,none
889149,Syn_20,allocated,133,none
889149,Syn_21,allocated,133,none
889149,Syn_22,allocated,133,none
889149,Syn_23,allocated,133,none
889149,Syn_24,allocated,133,none
889149,Syn_29,allocated,133,none
889149,Syn_3,allocated,133,none
889163,Syn_30,allocated,134,none
889163,Syn_31,allocated,134,none
889163,Syn_4,allocated,134,none
889163,Syn_5,allocated,134,none
897765,Syn_12,free,none,none
897765,Syn_13,free,none,none
897765,Syn_14,free,none,none
897765,Syn_15,free,none,none
897765,Syn_6,free,none,none
897765,Syn_7,free,none,none
897765,Syn_8,free,none,none
897765,Syn_9,free,none,none
897765,Syn_12,allocated,135,none
897865,Syn_12,free,none,none
897865,Syn_12,allocated,136,none
897865,Syn_13,allocated,136,none
897865,Syn_14,allocated,136,none
897865,Syn_15,allocated,136,none
897865,Syn_6,allocated,136,none
897865,Syn_7,allocated,136,none
897865,Syn_8,allocated,136,none
897865,Syn_9,allocated,136,none
900635,Syn_18,free,none,none
900635,Syn_19,free,none,none
900635,Syn_27,free,none,none
900635,Syn_28,free,none,none
900635,Syn_18,allocated,137,none
900635,Syn_19,allocated,137,none
900635,Syn_27,allocated,137,none
900635,Syn_28,allocated,137,none
908132,Syn_0,free,none,none
908132,Syn_1,free,none,none
908132,Syn_10,free,none,none
908132,Syn_11,free,none,none
908132,Syn_16,free,none,none
908132,Syn_17,free,none,none
908132,Syn_25,free,none,none
908132,Syn_26,free,none,none
908132,Syn_0,allocated,138,none
908132,Syn_1,allocated,138,none
908132,Syn_10,allocated,138,none
908132,Syn_11,allocated,138,none
908160,Syn_16,allocated,139,none
908160,Syn_17,allocated,139,none
908160,Syn_25,allocated,139,none
908160,Syn_26,allocated,139,none
917945,Syn_30,free,none,none
917945,Syn_31,free,none,none
917945,Syn_4,free,none,none
917945,Syn_5,free,none,none
924317,Syn_2,free,none,none
924317,Syn_20,free,none,none
924317,Syn_21,free,none,none
924317,Syn_22,free,none,none
924317,Syn_23,free,none,none
924317,Syn_24,free,none,none
924317,Syn_29,free,none,none
924317,Syn_3,free,none,none
924317,Syn_2,allocated,140,none
924317,Syn_20,allocated,140,none
924317,Syn_21,allocated,140,none
924317,Syn_22,allocated,140,none
924317,Syn_23,allocated,140,none
924317,Syn_24,allocated,140,none
924317,Syn_29,allocated,140,none
924317,Syn_3,allocated,140,none
929198,Syn_18,free,none,none
929198,Syn_19,free,none,none
929198,Syn_27,free,none,none
929198,Syn_28,free,none,none
929198,Syn_18,allocated,141,none
929198,Syn_19,allocated,141,none
929198,Syn_27,allocated,141,none
929198,Syn_28,allocated,141,none
929198,Syn_30,allocated,141,none
929198,Syn_31,allocated,141,none
929198,Syn_4,allocated,141,none
929198,Syn_5,allocated,141,none
934054,Syn_12,free,none,none
934054,Syn_13,free,none,none
934054,Syn_14,free,none,none
934054,Syn_15,free,none,none
934054,Syn_6,free,none,none
934054,Syn_7,free,none,none
934054,Syn_8,free,none,none
934054,Syn_9,free,none,none
934054,Syn_12,allocated,142,none
934054,Syn_13,allocated,142,none
936246,Syn_16,free,none,none
936246,Syn_17,free,none,none
936246,Syn_25,free,none,none
936246,Syn_26,free,none,none
936246,Syn_14,allocated,143,none
936246,Syn_15,allocated,143,none
936246,Syn_16,allocated,143,none
936246,Syn_17,allocated,143,none
936246,Syn_25,allocated,143,none
936246,Syn_26,allocated,143,none
936246,Syn_6,allocated,143,none
936246,Syn_7,allocated,143,none
937011,Syn_0,free,none,none
937011,Syn_1,free,none,none
937011,Syn_10,free,none,none
937011,Syn_11,free,none,none
937011,Syn_0,allocated,144,none
937011,Syn_1,allocated,144,none
937011,Syn_10,allocated,144,none
937011,Syn_11,allocated,144,none
954538,Syn_12,free,none,none
954538,Syn_13,free,none,none
954538,Syn_12,allocated,145,none
954538,Syn_13,allocated,145,none
954538,Syn_8,allocated,145,none
954538,Syn_9,allocated,145,none
960606,Syn_2,free,none,none
960606,Syn_20,free,none,none
960606,Syn_21,free,none,none
960606,Syn_22,free,none,none
960606,Syn_23,free,none,none
960606,Syn_24,free,none,none
960606,Syn_29,free,none,none
960606,Syn_3,free,none,none
960606,Syn_2,allocated,146,none
960642,Syn_20,allocated,147,none
960642,Syn_21,allocated,147,none
960651,Syn_22,allocated,148,none
960651,Syn_23,allocated,148,none
960651,Syn_24,allocated,148,none
960651,Syn_29,allocated,148,none
960706,Syn_2,free,none,none
964387,Syn_18,free,none,none
964387,Syn_19,free,none,none
964387,Syn_27,free,none,none
964387,Syn_28,free,none,none
964387,Syn_30,free,none,none
964387,Syn_31,free,none,none
964387,Syn_4,free,none,none
964387,Syn_5,free,none,none
964387,Syn_18,allocated,149,none
964387,Syn_19,allocated,149,none
964387,Syn_2,allocated,149,none
964387,Syn_27,allocated,149,none
964387,Syn_28,allocated,149,none
964387,Syn_3,allocated,149,none
964387,Syn_30,allocated,149,none
964387,Syn_31,allocated,149,none
966694,Syn_0,free,none,none
966694,Syn_1,free,none,none
966694,Syn_10,free,none,none
966694,Syn_11,free,none,none
972390,Syn_14,free,none,none
972390,Syn_15,free,none,none
972390,Syn_16,free,none,none
972390,Syn_17,free,none,none
972390,Syn_25,free,none,none
972390,Syn_26,free,none,none
972390,Syn_6,free,none,none
972390,Syn_7,free,none,none
972390,Syn_0,allocated,150,none
972390,Syn_1,allocated,150,none
972390,Syn_10,allocated,150,none
972390,Syn_11,allocated,150,none
972390,Syn_14,allocated,150,none
972390,Syn_15,allocated,150,none
972390,Syn_16,allocated,150,none
972390,Syn_17,allocated,150,none
980518,Syn_20,free,none,none
980518,Syn_21,free,none,none
980518,Syn_20,allocated,151,none
980518,Syn_21,allocated,151,none
980518,Syn_25,allocated,151,none
980518,Syn_26,allocated,151,none
980518,Syn_4,allocated,151,none
980518,Syn_5,allocated,151,none
980518,Syn_6,allocated,151,none
980518,Syn_7,allocated,151,none
984344,Syn_12,free,none,none
984344,Syn_13,free,none,none
984344,Syn_8,free,none,none
984344,Syn_9,free,none,none
986345,Syn_22,free,none,none
986345,Syn_23,free,none,none
986345,Syn_24,free,none,none
986345,Syn_29,free,none,none
986345,Syn_12,allocated,152,none
986345,Syn_13,allocated,152,none
986345,Syn_22,allocated,152,none
986345,Syn_23,allocated,152,none
986345,Syn_24,allocated,152,none
986345,Syn_29,allocated,152,none
986345,Syn_8,allocated,152,none
986345,Syn_9,allocated,152,none
999467,Syn_18,free,none,none
999467,Syn_19,free,none,none
999467,Syn_2,free,none,none
999467,Syn_27,free,none,none
999467,Syn_28,free,none,none
999467,Syn_3,free,none,none
999467,Syn_30,free,none,none
999467,Syn_31,free,none,none
999467,Syn_18,allocated,153,none
999467,Syn_19,allocated,153,none
999467,Syn_2,allocated,153,none
999467,Syn_27,allocated,153,none
999467,Syn_28,allocated,153,none
999467,Syn_3,allocated,153,none
999467,Syn_30,allocated,153,none
999467,Syn_31,allocated,153,none
1.00904e+06,Syn_0,free,none,none
1.00904e+06,Syn_1,free,none,none
1.00904e+06,Syn_10,free,none,none
1.00904e+06,Syn_11,free,none,none
1.00904e+06,Syn_14,free,none,none
1.00904e+06,Syn_15,free,none,none
1.00904e+06,Syn_16,free,none,none
1.00904e+06,Syn_17,free,none,none
1.00904e+06,Syn_0,allocated,154,none
1.00904e+06,Syn_1,allocated,154,none
1.00904e+06,Syn_10,allocated,154,none
1.00904e+06,Syn_11,allocated,154,none
1.00907e+06,Syn_14,allocated,155,none
1.00917e+06,Syn_14,free,none,none
1.01783e+06,Syn_20,free,none,none
1.01783e+06,Syn_21,free,none,none
1.01783e+06,Syn_25,free,none,none
1.01783e+06,Syn_26,free,none,none
1.01783e+06,Syn_4,free,none,none
1.01783e+06,Syn_5,free,none,none
1.01783e+06,Syn_6,free,none,none
1.01783e+06,Syn_7,free,none,none
1.01783e+06,Syn_14,allocated,156,none
1.01783e+06,Syn_15,allocated,156,none
1.01783e+06,Syn_16,allocated,156,none
1.01783e+06,Syn_17,allocated,156,none
1.01783e+06,Syn_20,allocated,156,none
1.01783e+06,Syn_21,allocated,156,none
1.01783e+06,Syn_25,allocated,156,none
1.01783e+06,Syn_26,allocated,156,none
1.01784e+06,Syn_4,allocated,157,none
1.01784e+06,Syn_5,allocated,157,none
1.01784e+06,Syn_6,allocated,157,none
1.01784e+06,Syn_7,allocated,157,none
1.0226e+06,Syn_12,free,none,none
1.0226e+06,Syn_13,free,none,none
1.0226e+06,Syn_22,free,none,none
1.0226e+06,Syn_23,free,none,none
1.0226e+06,Syn_24,free,none,none
1.0226e+06,Syn_29,free,none,none
1.0226e+06,Syn_8,free,none,none
1.0226e+06,Syn_9,free,none,none
1.0226e+06,Syn_12,allocated,158,none
1.0226e+06,Syn_13,allocated,158,none
1.0226e+06,Syn_22,allocated,158,none
1.0226e+06,Syn_23,allocated,158,none
1.03557e+06,Syn_18,free,none,none
1.03557e+06,Syn_19,free,none,none
1.03557e+06,Syn_2,free,none,none
1.03557e+06,Syn_27,free,none,none
1.03557e+06,Syn_28,free,none,none
1.03557e+06,Syn_3,free,none,none
1.03557e+06,Syn_30,free,none,none
1.03557e+06,Syn_31,free,none,none
1.03557e+06,Syn_18,allocated,159,none
1.03557e+06,Syn_19,allocated,159,none
1.03557e+06,Syn_2,allocated,159,none
1.03557e+06,Syn_24,allocated,159,none
1.03557e+06,Syn_27,allocated,159,none
1.03557e+06,Syn_28,allocated,159,none
1.03557e+06,Syn_29,allocated,159,none
1.03557e+06,Syn_3,allocated,159,none
